fyear,trust_code,trust_type
201819,RYK,MENTAL HEALTH AND LEARNING DISABILITY
201819,RYR,ACUTE - LARGE
201819,RYV,COMMUNITY
201819,RYW,COMMUNITY
201819,RYX,COMMUNITY
201819,RYY,COMMUNITY
201819,TAD,CARE TRUST
201819,TAF,CARE TRUST
201819,TAH,CARE TRUST
201819,TAJ,CARE TRUST
201718,R0A,ACUTE - TEACHING
201718,R1A,COMMUNITY
201718,R1C,COMMUNITY
201718,R1D,COMMUNITY
201718,R1E,COMMUNITY
201718,R1F,ACUTE - MULTI-SERVICE
201718,R1H,ACUTE - TEACHING
201718,R1J,CARE TRUST
201718,R1K,ACUTE - LARGE
201718,R1L,ACUTE - MULTI-SERVICE
201718,RA2,ACUTE - MEDIUM
201718,RA3,ACUTE - SMALL
201718,RA4,ACUTE - SMALL
201718,RA7,ACUTE - TEACHING
201718,RA9,ACUTE - MEDIUM
201718,RAE,ACUTE - TEACHING
201718,RAJ,ACUTE - MEDIUM
201718,RAL,ACUTE - TEACHING
201718,RAN,ACUTE - SPECIALIST
201718,RAP,ACUTE - SMALL
201718,RAS,ACUTE - MULTI-SERVICE
201718,RAT,MENTAL HEALTH AND LEARNING DISABILITY
201718,RAX,ACUTE - SMALL
201718,RBA,ACUTE - MEDIUM
201718,RBD,ACUTE - SMALL
201718,RBK,ACUTE - MEDIUM
201718,RBL,ACUTE - TEACHING
201718,RBN,ACUTE - MEDIUM
201718,RBQ,ACUTE - SPECIALIST
201718,RBS,ACUTE - SPECIALIST
201718,RBT,ACUTE - SMALL
201718,RBV,ACUTE - SPECIALIST
201718,RBZ,ACUTE - SMALL
201718,RC1,ACUTE - SMALL
201718,RC9,ACUTE - MEDIUM
201718,RCB,ACUTE - TEACHING
201718,RCD,ACUTE - SMALL
201718,RCF,ACUTE - SMALL
201718,RCU,ACUTE - SPECIALIST
201718,RCX,ACUTE - SMALL
201718,RD1,ACUTE - MEDIUM
201718,RD3,ACUTE - SMALL
201718,RD8,ACUTE - SMALL
201718,RDD,ACUTE - MEDIUM
201718,RDE,ACUTE - MEDIUM
201718,RDR,COMMUNITY
201718,RDU,ACUTE - MEDIUM
201718,RDY,MENTAL HEALTH AND LEARNING DISABILITY
201718,RDZ,ACUTE - MEDIUM
201718,RE9,ACUTE - SMALL
201718,REF,ACUTE - LARGE
201718,REM,ACUTE - MEDIUM
201718,REN,ACUTE - SPECIALIST
201718,REP,ACUTE - SPECIALIST
201718,RET,ACUTE - SPECIALIST
201718,RF4,ACUTE - LARGE
201718,RFF,ACUTE - SMALL
201718,RFR,ACUTE - MEDIUM
201718,RFS,ACUTE - SMALL
201718,RGD,MENTAL HEALTH AND LEARNING DISABILITY
201718,RGM,ACUTE - SPECIALIST
201718,RGN,ACUTE - MEDIUM
201718,RGP,ACUTE - SMALL
201718,RGQ,ACUTE - MEDIUM
201718,RGR,ACUTE - SMALL
201718,RGT,ACUTE - TEACHING
201718,RH5,MENTAL HEALTH AND LEARNING DISABILITY
201718,RH8,ACUTE - LARGE
201718,RHA,MENTAL HEALTH AND LEARNING DISABILITY
201718,RHM,ACUTE - TEACHING
201718,RHQ,ACUTE - TEACHING
201718,RHU,ACUTE - LARGE
201718,RHW,ACUTE - LARGE
201718,RJ1,ACUTE - TEACHING
201718,RJ2,ACUTE - LARGE
201718,RJ6,ACUTE - MEDIUM
201718,RJ7,ACUTE - TEACHING
201718,RJ8,MENTAL HEALTH AND LEARNING DISABILITY
201718,RJC,ACUTE - SMALL
201718,RJE,ACUTE - LARGE
201718,RJF,ACUTE - SMALL
201718,RJL,ACUTE - LARGE
201718,RJN,ACUTE - SMALL
201718,RJR,ACUTE - SMALL
201718,RJZ,ACUTE - TEACHING
201718,RK5,ACUTE - MEDIUM
201718,RK9,ACUTE - LARGE
201718,RKB,ACUTE - TEACHING
201718,RKE,ACUTE - MEDIUM
201718,RKL,MENTAL HEALTH AND LEARNING DISABILITY
201718,RL1,ACUTE - SPECIALIST
201718,RL4,ACUTE - LARGE
201718,RLN,ACUTE - LARGE
201718,RLQ,ACUTE - SMALL
201718,RLT,ACUTE - SMALL
201718,RLY,MENTAL HEALTH AND LEARNING DISABILITY
201718,RM1,ACUTE - TEACHING
201718,RM3,ACUTE - TEACHING
201718,RMC,ACUTE - MEDIUM
201718,RMP,ACUTE - SMALL
201718,RMY,MENTAL HEALTH AND LEARNING DISABILITY
201718,RN3,ACUTE - MEDIUM
201718,RN5,ACUTE - LARGE
201718,RN7,ACUTE - SMALL
201718,RNA,ACUTE - MEDIUM
201718,RNK,MENTAL HEALTH AND LEARNING DISABILITY
201718,RNL,ACUTE - SMALL
201718,RNN,MENTAL HEALTH AND LEARNING DISABILITY
201718,RNQ,ACUTE - SMALL
201718,RNS,ACUTE - MEDIUM
201718,RNU,MENTAL HEALTH AND LEARNING DISABILITY
201718,RNZ,ACUTE - SMALL
201718,RP1,MENTAL HEALTH AND LEARNING DISABILITY
201718,RP4,ACUTE - SPECIALIST
201718,RP5,ACUTE - LARGE
201718,RP6,ACUTE - SPECIALIST
201718,RP7,MENTAL HEALTH AND LEARNING DISABILITY
201718,RPA,ACUTE - MEDIUM
201718,RPC,ACUTE - SPECIALIST
201718,RPG,MENTAL HEALTH AND LEARNING DISABILITY
201718,RPY,ACUTE - SPECIALIST
201718,RQ3,ACUTE - SPECIALIST
201718,RQ6,ACUTE - TEACHING
201718,RQ8,ACUTE - MEDIUM
201718,RQM,ACUTE - TEACHING
201718,RQW,ACUTE - SMALL
201718,RQX,ACUTE - MEDIUM
201718,RQY,MENTAL HEALTH AND LEARNING DISABILITY
201718,RR1,ACUTE - LARGE
201718,RR7,ACUTE - SMALL
201718,RR8,ACUTE - TEACHING
201718,RRE,MENTAL HEALTH AND LEARNING DISABILITY
201718,RRF,ACUTE - MEDIUM
201718,RRJ,ACUTE - SPECIALIST
201718,RRK,ACUTE - TEACHING
201718,RRP,MENTAL HEALTH AND LEARNING DISABILITY
201718,RRU,AMBULANCE
201718,RRV,ACUTE - TEACHING
201718,RT1,MENTAL HEALTH AND LEARNING DISABILITY
201718,RT2,MENTAL HEALTH AND LEARNING DISABILITY
201718,RT3,ACUTE - SPECIALIST
201718,RT5,MENTAL HEALTH AND LEARNING DISABILITY
201718,RTD,ACUTE - TEACHING
201718,RTE,ACUTE - LARGE
201718,RTF,ACUTE - LARGE
201718,RTG,ACUTE - TEACHING
201718,RTH,ACUTE - TEACHING
201718,RTK,ACUTE - MEDIUM
201718,RTP,ACUTE - MEDIUM
201718,RTQ,MENTAL HEALTH AND LEARNING DISABILITY
201718,RTR,ACUTE - TEACHING
201718,RTV,MENTAL HEALTH AND LEARNING DISABILITY
201718,RTX,ACUTE - MEDIUM
201718,RV3,MENTAL HEALTH AND LEARNING DISABILITY
201718,RV5,MENTAL HEALTH AND LEARNING DISABILITY
201718,RV9,MENTAL HEALTH AND LEARNING DISABILITY
201718,RVJ,ACUTE - LARGE
201718,RVN,MENTAL HEALTH AND LEARNING DISABILITY
201718,RVR,ACUTE - LARGE
201718,RVV,ACUTE - TEACHING
201718,RVW,ACUTE - MEDIUM
201718,RVY,ACUTE - SMALL
201718,RW1,MENTAL HEALTH AND LEARNING DISABILITY
201718,RW4,MENTAL HEALTH AND LEARNING DISABILITY
201718,RW5,MENTAL HEALTH AND LEARNING DISABILITY
201718,RW6,ACUTE - LARGE
201718,RWA,ACUTE - TEACHING
201718,RWD,ACUTE - LARGE
201718,RWE,ACUTE - TEACHING
201718,RWF,ACUTE - LARGE
201718,RWG,ACUTE - MEDIUM
201718,RWH,ACUTE - LARGE
201718,RWJ,ACUTE - MEDIUM
201718,RWK,MENTAL HEALTH AND LEARNING DISABILITY
201718,RWP,ACUTE - LARGE
201718,RWR,MENTAL HEALTH AND LEARNING DISABILITY
201718,RWV,MENTAL HEALTH AND LEARNING DISABILITY
201718,RWW,ACUTE - SMALL
201718,RWX,MENTAL HEALTH AND LEARNING DISABILITY
201718,RWY,ACUTE - LARGE
201718,RX1,ACUTE - TEACHING
201718,RX2,MENTAL HEALTH AND LEARNING DISABILITY
201718,RX3,MENTAL HEALTH AND LEARNING DISABILITY
201718,RX4,MENTAL HEALTH AND LEARNING DISABILITY
201718,RX6,AMBULANCE
201718,RX7,AMBULANCE
201718,RX8,AMBULANCE
201718,RX9,AMBULANCE
201718,RXA,MENTAL HEALTH AND LEARNING DISABILITY
201718,RXC,ACUTE - LARGE
201718,RXE,MENTAL HEALTH AND LEARNING DISABILITY
201718,RXF,ACUTE - LARGE
201718,RXG,MENTAL HEALTH AND LEARNING DISABILITY
201718,RXH,ACUTE - LARGE
201718,RXK,ACUTE - LARGE
201718,RXL,ACUTE - TEACHING
201718,RXM,MENTAL HEALTH AND LEARNING DISABILITY
201718,RXN,ACUTE - TEACHING
201718,RXP,ACUTE - MULTI-SERVICE
201718,RXQ,ACUTE - MULTI-SERVICE
201718,RXR,ACUTE - LARGE
201718,RXT,MENTAL HEALTH AND LEARNING DISABILITY
201718,RXV,MENTAL HEALTH AND LEARNING DISABILITY
201718,RXW,ACUTE - LARGE
201718,RXX,MENTAL HEALTH AND LEARNING DISABILITY
201718,RXY,MENTAL HEALTH AND LEARNING DISABILITY
201718,RY1,COMMUNITY
201718,RY2,COMMUNITY
201718,RY3,COMMUNITY
201718,RY4,COMMUNITY
201718,RY5,COMMUNITY
201718,RY6,COMMUNITY
201718,RY7,COMMUNITY
201718,RY8,COMMUNITY
201718,RY9,COMMUNITY
201718,RYA,AMBULANCE
201718,RYC,AMBULANCE
201718,RYD,AMBULANCE
201718,RYE,AMBULANCE
201718,RYF,AMBULANCE
201718,RYG,MENTAL HEALTH AND LEARNING DISABILITY
201718,RYJ,ACUTE - TEACHING
201718,RYK,MENTAL HEALTH AND LEARNING DISABILITY
201718,RYR,ACUTE - LARGE
201718,RYV,COMMUNITY
201718,RYW,COMMUNITY
201718,RYX,COMMUNITY
201718,RYY,COMMUNITY
201718,TAD,CARE TRUST
201718,TAF,CARE TRUST
201718,TAH,CARE TRUST
201718,TAJ,CARE TRUST
201617,R1A,COMMUNITY
201617,R1C,COMMUNITY
201617,R1D,COMMUNITY
201617,R1E,COMMUNITY
201617,R1F,ACUTE - MULTI-SERVICE
201617,R1H,ACUTE - TEACHING
201617,R1J,CARE TRUST
201617,R1K,ACUTE - LARGE
201617,RA2,ACUTE - MEDIUM
201617,RA3,ACUTE - SMALL
201617,RA4,ACUTE - SMALL
201617,RA7,ACUTE - TEACHING
201617,RA9,ACUTE - MEDIUM
201617,RAE,ACUTE - TEACHING
201617,RAJ,ACUTE - MEDIUM
201617,RAL,ACUTE - TEACHING
201617,RAN,ACUTE - SPECIALIST
201617,RAP,ACUTE - SMALL
201617,RAS,ACUTE - MULTI-SERVICE
201617,RAT,MENTAL HEALTH AND LEARNING DISABILITY
201617,RAX,ACUTE - SMALL
201617,RBA,ACUTE - MEDIUM
201617,RBD,ACUTE - SMALL
201617,RBK,ACUTE - MEDIUM
201617,RBL,ACUTE - TEACHING
201617,RBN,ACUTE - MEDIUM
201617,RBQ,ACUTE - SPECIALIST
201617,RBS,ACUTE - SPECIALIST
201617,RBT,ACUTE - SMALL
201617,RBV,ACUTE - SPECIALIST
201617,RBZ,ACUTE - SMALL
201617,RC1,ACUTE - SMALL
201617,RC9,ACUTE - MEDIUM
201617,RCB,ACUTE - TEACHING
201617,RCD,ACUTE - SMALL
201617,RCF,ACUTE - SMALL
201617,RCU,ACUTE - SPECIALIST
201617,RCX,ACUTE - SMALL
201617,RD1,ACUTE - MEDIUM
201617,RD3,ACUTE - SMALL
201617,RD8,ACUTE - SMALL
201617,RDD,ACUTE - MEDIUM
201617,RDE,ACUTE - MEDIUM
201617,RDR,COMMUNITY
201617,RDU,ACUTE - MEDIUM
201617,RDY,MENTAL HEALTH AND LEARNING DISABILITY
201617,RDZ,ACUTE - MEDIUM
201617,RE9,ACUTE - SMALL
201617,REF,ACUTE - LARGE
201617,REM,ACUTE - MEDIUM
201617,REN,ACUTE - SPECIALIST
201617,REP,ACUTE - SPECIALIST
201617,RET,ACUTE - SPECIALIST
201617,RF4,ACUTE - LARGE
201617,RFF,ACUTE - SMALL
201617,RFR,ACUTE - MEDIUM
201617,RFS,ACUTE - SMALL
201617,RGD,MENTAL HEALTH AND LEARNING DISABILITY
201617,RGM,ACUTE - SPECIALIST
201617,RGN,ACUTE - MEDIUM
201617,RGP,ACUTE - SMALL
201617,RGQ,ACUTE - MEDIUM
201617,RGR,ACUTE - SMALL
201617,RGT,ACUTE - TEACHING
201617,RH5,MENTAL HEALTH AND LEARNING DISABILITY
201617,RH8,ACUTE - LARGE
201617,RHA,MENTAL HEALTH AND LEARNING DISABILITY
201617,RHM,ACUTE - TEACHING
201617,RHQ,ACUTE - TEACHING
201617,RHU,ACUTE - LARGE
201617,RHW,ACUTE - LARGE
201617,RJ1,ACUTE - TEACHING
201617,RJ2,ACUTE - LARGE
201617,RJ6,ACUTE - MEDIUM
201617,RJ7,ACUTE - TEACHING
201617,RJ8,MENTAL HEALTH AND LEARNING DISABILITY
201617,RJC,ACUTE - SMALL
201617,RJE,ACUTE - LARGE
201617,RJF,ACUTE - SMALL
201617,RJL,ACUTE - LARGE
201617,RJN,ACUTE - SMALL
201617,RJR,ACUTE - SMALL
201617,RJZ,ACUTE - TEACHING
201617,RK5,ACUTE - MEDIUM
201617,RK9,ACUTE - LARGE
201617,RKB,ACUTE - TEACHING
201617,RKE,ACUTE - MEDIUM
201617,RKL,MENTAL HEALTH AND LEARNING DISABILITY
201617,RL1,ACUTE - SPECIALIST
201617,RL4,ACUTE - LARGE
201617,RLN,ACUTE - LARGE
201617,RLQ,ACUTE - SMALL
201617,RLT,ACUTE - SMALL
201617,RLU,ACUTE - SPECIALIST
201617,RLY,MENTAL HEALTH AND LEARNING DISABILITY
201617,RM1,ACUTE - TEACHING
201617,RM2,ACUTE - TEACHING
201617,RM3,ACUTE - TEACHING
201617,RMC,ACUTE - MEDIUM
201617,RMP,ACUTE - SMALL
201617,RMY,MENTAL HEALTH AND LEARNING DISABILITY
201617,RN3,ACUTE - MEDIUM
201617,RN5,ACUTE - LARGE
201617,RN7,ACUTE - SMALL
201617,RNA,ACUTE - MEDIUM
201617,RNK,MENTAL HEALTH AND LEARNING DISABILITY
201617,RNL,ACUTE - SMALL
201617,RNN,MENTAL HEALTH AND LEARNING DISABILITY
201617,RNQ,ACUTE - SMALL
201617,RNS,ACUTE - MEDIUM
201617,RNU,MENTAL HEALTH AND LEARNING DISABILITY
201617,RNZ,ACUTE - SMALL
201617,RP1,MENTAL HEALTH AND LEARNING DISABILITY
201617,RP4,ACUTE - SPECIALIST
201617,RP5,ACUTE - LARGE
201617,RP6,ACUTE - SPECIALIST
201617,RP7,MENTAL HEALTH AND LEARNING DISABILITY
201617,RPA,ACUTE - MEDIUM
201617,RPC,ACUTE - SPECIALIST
201617,RPG,MENTAL HEALTH AND LEARNING DISABILITY
201617,RPY,ACUTE - SPECIALIST
201617,RQ3,ACUTE - SPECIALIST
201617,RQ6,ACUTE - TEACHING
201617,RQ8,ACUTE - MEDIUM
201617,RQM,ACUTE - TEACHING
201617,RQQ,ACUTE - SMALL
201617,RQW,ACUTE - SMALL
201617,RQX,ACUTE - MEDIUM
201617,RQY,MENTAL HEALTH AND LEARNING DISABILITY
201617,RR1,ACUTE - LARGE
201617,RR7,ACUTE - SMALL
201617,RR8,ACUTE - TEACHING
201617,RRD,MENTAL HEALTH AND LEARNING DISABILITY
201617,RRE,MENTAL HEALTH AND LEARNING DISABILITY
201617,RRF,ACUTE - MEDIUM
201617,RRJ,ACUTE - SPECIALIST
201617,RRK,ACUTE - TEACHING
201617,RRP,MENTAL HEALTH AND LEARNING DISABILITY
201617,RRU,AMBULANCE
201617,RRV,ACUTE - TEACHING
201617,RT1,MENTAL HEALTH AND LEARNING DISABILITY
201617,RT2,MENTAL HEALTH AND LEARNING DISABILITY
201617,RT3,ACUTE - SPECIALIST
201617,RT5,MENTAL HEALTH AND LEARNING DISABILITY
201617,RTD,ACUTE - TEACHING
201617,RTE,ACUTE - LARGE
201617,RTF,ACUTE - LARGE
201617,RTG,ACUTE - TEACHING
201617,RTH,ACUTE - TEACHING
201617,RTK,ACUTE - MEDIUM
201617,RTP,ACUTE - MEDIUM
201617,RTQ,MENTAL HEALTH AND LEARNING DISABILITY
201617,RTR,ACUTE - LARGE
201617,RTV,MENTAL HEALTH AND LEARNING DISABILITY
201617,RTX,ACUTE - MEDIUM
201617,RV3,MENTAL HEALTH AND LEARNING DISABILITY
201617,RV5,MENTAL HEALTH AND LEARNING DISABILITY
201617,RV9,MENTAL HEALTH AND LEARNING DISABILITY
201617,RVJ,ACUTE - LARGE
201617,RVN,MENTAL HEALTH AND LEARNING DISABILITY
201617,RVR,ACUTE - LARGE
201617,RVV,ACUTE - LARGE
201617,RVW,ACUTE - MEDIUM
201617,RVY,ACUTE - SMALL
201617,RW1,MENTAL HEALTH AND LEARNING DISABILITY
201617,RW3,ACUTE - TEACHING
201617,RW4,MENTAL HEALTH AND LEARNING DISABILITY
201617,RW5,MENTAL HEALTH AND LEARNING DISABILITY
201617,RW6,ACUTE - LARGE
201617,RWA,ACUTE - TEACHING
201617,RWD,ACUTE - LARGE
201617,RWE,ACUTE - TEACHING
201617,RWF,ACUTE - LARGE
201617,RWG,ACUTE - MEDIUM
201617,RWH,ACUTE - LARGE
201617,RWJ,ACUTE - MEDIUM
201617,RWK,MENTAL HEALTH AND LEARNING DISABILITY
201617,RWN,MENTAL HEALTH AND LEARNING DISABILITY
201617,RWP,ACUTE - LARGE
201617,RWR,MENTAL HEALTH AND LEARNING DISABILITY
201617,RWV,MENTAL HEALTH AND LEARNING DISABILITY
201617,RWW,ACUTE - SMALL
201617,RWX,MENTAL HEALTH AND LEARNING DISABILITY
201617,RWY,ACUTE - LARGE
201617,RX1,ACUTE - TEACHING
201617,RX2,MENTAL HEALTH AND LEARNING DISABILITY
201617,RX3,MENTAL HEALTH AND LEARNING DISABILITY
201617,RX4,MENTAL HEALTH AND LEARNING DISABILITY
201617,RX6,AMBULANCE
201617,RX7,AMBULANCE
201617,RX8,AMBULANCE
201617,RX9,AMBULANCE
201617,RXA,MENTAL HEALTH AND LEARNING DISABILITY
201617,RXC,ACUTE - LARGE
201617,RXE,MENTAL HEALTH AND LEARNING DISABILITY
201617,RXF,ACUTE - LARGE
201617,RXG,MENTAL HEALTH AND LEARNING DISABILITY
201617,RXH,ACUTE - LARGE
201617,RXK,ACUTE - LARGE
201617,RXL,ACUTE - TEACHING
201617,RXM,MENTAL HEALTH AND LEARNING DISABILITY
201617,RXN,ACUTE - TEACHING
201617,RXP,ACUTE - LARGE
201617,RXQ,ACUTE - MULTI-SERVICE
201617,RXR,ACUTE - LARGE
201617,RXT,MENTAL HEALTH AND LEARNING DISABILITY
201617,RXV,MENTAL HEALTH AND LEARNING DISABILITY
201617,RXW,ACUTE - LARGE
201617,RXX,MENTAL HEALTH AND LEARNING DISABILITY
201617,RXY,MENTAL HEALTH AND LEARNING DISABILITY
201617,RY1,COMMUNITY
201617,RY2,COMMUNITY
201617,RY3,COMMUNITY
201617,RY4,COMMUNITY
201617,RY5,COMMUNITY
201617,RY6,COMMUNITY
201617,RY7,COMMUNITY
201617,RY8,COMMUNITY
201617,RY9,COMMUNITY
201617,RYA,AMBULANCE
201617,RYC,AMBULANCE
201617,RYD,AMBULANCE
201617,RYE,AMBULANCE
201617,RYF,AMBULANCE
201617,RYG,MENTAL HEALTH AND LEARNING DISABILITY
201617,RYJ,ACUTE - TEACHING
201617,RYK,MENTAL HEALTH AND LEARNING DISABILITY
201617,RYR,ACUTE - LARGE
201617,RYV,COMMUNITY
201617,RYW,COMMUNITY
201617,RYX,COMMUNITY
201617,RYY,COMMUNITY
201617,TAD,CARE TRUST
201617,TAF,CARE TRUST
201617,TAH,CARE TRUST
201617,TAJ,CARE TRUST
201617,R1A,COMMUNITY
201617,R1C,COMMUNITY
201617,R1D,COMMUNITY
201617,R1E,COMMUNITY
201617,R1F,ACUTE - MULTI-SERVICE
201617,R1H,ACUTE - TEACHING
201617,R1J,CARE TRUST
201617,R1K,ACUTE - LARGE
201617,RA2,ACUTE - MEDIUM
201617,RA3,ACUTE - SMALL
201617,RA4,ACUTE - SMALL
201617,RA7,ACUTE - TEACHING
201617,RA9,ACUTE - MEDIUM
201617,RAE,ACUTE - TEACHING
201617,RAJ,ACUTE - MEDIUM
201617,RAL,ACUTE - TEACHING
201617,RAN,ACUTE - SPECIALIST
201617,RAP,ACUTE - SMALL
201617,RAS,ACUTE - MULTI-SERVICE
201617,RAT,MENTAL HEALTH AND LEARNING DISABILITY
201617,RAX,ACUTE - SMALL
201617,RBA,ACUTE - MEDIUM
201617,RBD,ACUTE - SMALL
201617,RBK,ACUTE - MEDIUM
201617,RBL,ACUTE - TEACHING
201617,RBN,ACUTE - MEDIUM
201617,RBQ,ACUTE - SPECIALIST
201617,RBS,ACUTE - SPECIALIST
201617,RBT,ACUTE - SMALL
201617,RBV,ACUTE - SPECIALIST
201617,RBZ,ACUTE - SMALL
201617,RC1,ACUTE - SMALL
201617,RC9,ACUTE - MEDIUM
201617,RCB,ACUTE - TEACHING
201617,RCD,ACUTE - SMALL
201617,RCF,ACUTE - SMALL
201617,RCU,ACUTE - SPECIALIST
201617,RCX,ACUTE - SMALL
201617,RD1,ACUTE - MEDIUM
201617,RD3,ACUTE - SMALL
201617,RD8,ACUTE - SMALL
201617,RDD,ACUTE - MEDIUM
201617,RDE,ACUTE - MEDIUM
201617,RDR,COMMUNITY
201617,RDU,ACUTE - MEDIUM
201617,RDY,MENTAL HEALTH AND LEARNING DISABILITY
201617,RDZ,ACUTE - MEDIUM
201617,RE9,ACUTE - SMALL
201617,REF,ACUTE - LARGE
201617,REM,ACUTE - MEDIUM
201617,REN,ACUTE - SPECIALIST
201617,REP,ACUTE - SPECIALIST
201617,RET,ACUTE - SPECIALIST
201617,RF4,ACUTE - LARGE
201617,RFF,ACUTE - SMALL
201617,RFR,ACUTE - MEDIUM
201617,RFS,ACUTE - SMALL
201617,RGD,MENTAL HEALTH AND LEARNING DISABILITY
201617,RGM,ACUTE - SPECIALIST
201617,RGN,ACUTE - MEDIUM
201617,RGP,ACUTE - SMALL
201617,RGQ,ACUTE - MEDIUM
201617,RGR,ACUTE - SMALL
201617,RGT,ACUTE - TEACHING
201617,RH5,MENTAL HEALTH AND LEARNING DISABILITY
201617,RH8,ACUTE - LARGE
201617,RHA,MENTAL HEALTH AND LEARNING DISABILITY
201617,RHM,ACUTE - TEACHING
201617,RHQ,ACUTE - TEACHING
201617,RHU,ACUTE - LARGE
201617,RHW,ACUTE - LARGE
201617,RJ1,ACUTE - TEACHING
201617,RJ2,ACUTE - LARGE
201617,RJ6,ACUTE - MEDIUM
201617,RJ7,ACUTE - TEACHING
201617,RJ8,MENTAL HEALTH AND LEARNING DISABILITY
201617,RJC,ACUTE - SMALL
201617,RJE,ACUTE - LARGE
201617,RJF,ACUTE - SMALL
201617,RJL,ACUTE - LARGE
201617,RJN,ACUTE - SMALL
201617,RJR,ACUTE - SMALL
201617,RJZ,ACUTE - TEACHING
201617,RK5,ACUTE - MEDIUM
201617,RK9,ACUTE - LARGE
201617,RKB,ACUTE - TEACHING
201617,RKE,ACUTE - MEDIUM
201617,RKL,MENTAL HEALTH AND LEARNING DISABILITY
201617,RL1,ACUTE - SPECIALIST
201617,RL4,ACUTE - LARGE
201617,RLN,ACUTE - LARGE
201617,RLQ,ACUTE - SMALL
201617,RLT,ACUTE - SMALL
201617,RLU,ACUTE - SPECIALIST
201617,RLY,MENTAL HEALTH AND LEARNING DISABILITY
201617,RM1,ACUTE - TEACHING
201617,RM2,ACUTE - TEACHING
201617,RM3,ACUTE - TEACHING
201617,RMC,ACUTE - MEDIUM
201617,RMP,ACUTE - SMALL
201617,RMY,MENTAL HEALTH AND LEARNING DISABILITY
201617,RN3,ACUTE - MEDIUM
201617,RN5,ACUTE - LARGE
201617,RN7,ACUTE - SMALL
201617,RNA,ACUTE - MEDIUM
201617,RNK,MENTAL HEALTH AND LEARNING DISABILITY
201617,RNL,ACUTE - SMALL
201617,RNN,MENTAL HEALTH AND LEARNING DISABILITY
201617,RNQ,ACUTE - SMALL
201617,RNS,ACUTE - MEDIUM
201617,RNU,MENTAL HEALTH AND LEARNING DISABILITY
201617,RNZ,ACUTE - SMALL
201617,RP1,MENTAL HEALTH AND LEARNING DISABILITY
201617,RP4,ACUTE - SPECIALIST
201617,RP5,ACUTE - LARGE
201617,RP6,ACUTE - SPECIALIST
201617,RP7,MENTAL HEALTH AND LEARNING DISABILITY
201617,RPA,ACUTE - MEDIUM
201617,RPC,ACUTE - SPECIALIST
201617,RPG,MENTAL HEALTH AND LEARNING DISABILITY
201617,RPY,ACUTE - SPECIALIST
201617,RQ3,ACUTE - SPECIALIST
201617,RQ6,ACUTE - TEACHING
201617,RQ8,ACUTE - MEDIUM
201617,RQM,ACUTE - TEACHING
201617,RQQ,ACUTE - SMALL
201617,RQW,ACUTE - SMALL
201617,RQX,ACUTE - MEDIUM
201617,RQY,MENTAL HEALTH AND LEARNING DISABILITY
201617,RR1,ACUTE - LARGE
201617,RR7,ACUTE - SMALL
201617,RR8,ACUTE - TEACHING
201617,RRD,MENTAL HEALTH AND LEARNING DISABILITY
201617,RRE,MENTAL HEALTH AND LEARNING DISABILITY
201617,RRF,ACUTE - MEDIUM
201617,RRJ,ACUTE - SPECIALIST
201617,RRK,ACUTE - TEACHING
201617,RRP,MENTAL HEALTH AND LEARNING DISABILITY
201617,RRU,AMBULANCE
201617,RRV,ACUTE - TEACHING
201617,RT1,MENTAL HEALTH AND LEARNING DISABILITY
201617,RT2,MENTAL HEALTH AND LEARNING DISABILITY
201617,RT3,ACUTE - SPECIALIST
201617,RT5,MENTAL HEALTH AND LEARNING DISABILITY
201617,RTD,ACUTE - TEACHING
201617,RTE,ACUTE - LARGE
201617,RTF,ACUTE - LARGE
201617,RTG,ACUTE - TEACHING
201617,RTH,ACUTE - TEACHING
201617,RTK,ACUTE - MEDIUM
201617,RTP,ACUTE - MEDIUM
201617,RTQ,MENTAL HEALTH AND LEARNING DISABILITY
201617,RTR,ACUTE - LARGE
201617,RTV,MENTAL HEALTH AND LEARNING DISABILITY
201617,RTX,ACUTE - MEDIUM
201617,RV3,MENTAL HEALTH AND LEARNING DISABILITY
201617,RV5,MENTAL HEALTH AND LEARNING DISABILITY
201617,RV9,MENTAL HEALTH AND LEARNING DISABILITY
201617,RVJ,ACUTE - LARGE
201617,RVN,MENTAL HEALTH AND LEARNING DISABILITY
201617,RVR,ACUTE - LARGE
201617,RVV,ACUTE - LARGE
201617,RVW,ACUTE - MEDIUM
201617,RVY,ACUTE - SMALL
201617,RW1,MENTAL HEALTH AND LEARNING DISABILITY
201617,RW3,ACUTE - TEACHING
201617,RW4,MENTAL HEALTH AND LEARNING DISABILITY
201617,RW5,MENTAL HEALTH AND LEARNING DISABILITY
201617,RW6,ACUTE - LARGE
201617,RWA,ACUTE - TEACHING
201617,RWD,ACUTE - LARGE
201617,RWE,ACUTE - TEACHING
201617,RWF,ACUTE - LARGE
201617,RWG,ACUTE - MEDIUM
201617,RWH,ACUTE - LARGE
201617,RWJ,ACUTE - MEDIUM
201617,RWK,MENTAL HEALTH AND LEARNING DISABILITY
201617,RWN,MENTAL HEALTH AND LEARNING DISABILITY
201617,RWP,ACUTE - LARGE
201617,RWR,MENTAL HEALTH AND LEARNING DISABILITY
201617,RWV,MENTAL HEALTH AND LEARNING DISABILITY
201617,RWW,ACUTE - SMALL
201617,RWX,MENTAL HEALTH AND LEARNING DISABILITY
201617,RWY,ACUTE - LARGE
